400.00000000	0.00000000
400.00000000	-400.00000000
0.00000000	-400.00000000
0.00000000	0.00000000
0.00000000	-24.00000000
0.00000000	-17.00000000
0.00000000	-12.00000000
0.00000000	-2.00000000
0.20970961	0.00000000
0.44679560	0.00000000
0.71483175	0.00000000
1.01785852	0.00000000
1.36044367	0.00000000
1.74775140	0.00000000
2.18561982	0.00000000
2.68064942	0.00000000
3.24030233	0.00000000
3.87301466	0.00000000
4.58832410	0.00000000
5.39701286	0.00000000
6.31127116	0.00000000
7.34488081	0.00000000
8.51342218	0.00000000
9.83450987	0.00000000
11.32805783	0.00000000
13.01658022	0.00000000
14.92552912	0.00000000
17.08368005	0.00000000
19.52356559	0.00000000
22.28196393	0.00000000
25.40045544	0.00000000
28.92604785	0.00000000
32.91188554	0.00000000
37.41805183	0.00000000
42.51247199	0.00000000
48.27193989	0.00000000
54.78327159	0.00000000
62.14462159	0.00000000
70.46695224	0.00000000
79.87571526	0.00000000
90.51273820	0.00000000
102.53836227	0.00000000
116.13386501	0.00000000
131.50417859	0.00000000
148.88099821	0.00000000
168.52626345	0.00000000
190.73610300	0.00000000
215.84531174	0.00000000
244.23237636	0.00000000
276.32521509	0.00000000
312.60758243	0.00000000
353.62640684	0.00000000
400.00000000	-50.00000000
400.00000000	-100.00000000
400.00000000	-150.00000000
400.00000000	-200.00000000
400.00000000	-250.00000000
400.00000000	-300.00000000
400.00000000	-350.00000000
350.00000000	-400.00000000
300.00000000	-400.00000000
250.00000000	-400.00000000
200.00000000	-400.00000000
150.00000000	-400.00000000
100.00000000	-400.00000000
50.00000000	-400.00000000
0.00000000	-24.21215479
0.00000000	-24.45411649
0.00000000	-24.73007284
0.00000000	-25.04480003
0.00000000	-25.40374521
0.00000000	-25.81312066
0.00000000	-26.28001188
0.00000000	-26.81249941
0.00000000	-27.41979944
0.00000000	-28.11242273
0.00000000	-28.90235691
0.00000000	-29.80327373
0.00000000	-30.83076598
0.00000000	-32.00261685
0.00000000	-33.33910819
0.00000000	-34.86337158
0.00000000	-36.60178774
0.00000000	-38.58444442
0.00000000	-40.84565705
0.00000000	-43.42456124
0.00000000	-46.36579153
0.00000000	-49.72025325
0.00000000	-53.54600313
0.00000000	-57.90925657
0.00000000	-62.88553010
0.00000000	-68.56095166
0.00000000	-75.03374646
0.00000000	-82.41594431
0.00000000	-90.83531184
0.00000000	-100.43756798
0.00000000	-111.38890356
0.00000000	-123.87886006
0.00000000	-138.12360774
0.00000000	-154.36968524
0.00000000	-172.89827260
0.00000000	-194.03005716
0.00000000	-218.13077589
0.00000000	-245.61754904
0.00000000	-276.96610785
0.00000000	-312.71901627
0.00000000	-353.49507160
0.00000000	-17.20000000
0.00000000	-17.40000000
0.00000000	-17.60000000
0.00000000	-17.80000000
0.00000000	-18.00000000
0.00000000	-18.20000000
0.00000000	-18.40000000
0.00000000	-18.60000000
0.00000000	-18.80000000
0.00000000	-19.00000000
0.00000000	-19.20000000
0.00000000	-19.40000000
0.00000000	-19.60000000
0.00000000	-19.80000000
0.00000000	-20.00000000
0.00000000	-20.20000000
0.00000000	-20.40000000
0.00000000	-20.60000000
0.00000000	-20.80000000
0.00000000	-21.00000000
0.00000000	-21.20000000
0.00000000	-21.40000000
0.00000000	-21.60000000
0.00000000	-21.80000000
0.00000000	-22.00000000
0.00000000	-22.20000000
0.00000000	-22.40000000
0.00000000	-22.60000000
0.00000000	-22.80000000
0.00000000	-23.00000000
0.00000000	-23.20000000
0.00000000	-23.40000000
0.00000000	-23.60000000
0.00000000	-23.80000000
0.00000000	-12.20000000
0.00000000	-12.40000000
0.00000000	-12.60000000
0.00000000	-12.80000000
0.00000000	-13.00000000
0.00000000	-13.20000000
0.00000000	-13.40000000
0.00000000	-13.60000000
0.00000000	-13.80000000
0.00000000	-14.00000000
0.00000000	-14.20000000
0.00000000	-14.40000000
0.00000000	-14.60000000
0.00000000	-14.80000000
0.00000000	-15.00000000
0.00000000	-15.20000000
0.00000000	-15.40000000
0.00000000	-15.60000000
0.00000000	-15.80000000
0.00000000	-16.00000000
0.00000000	-16.20000000
0.00000000	-16.40000000
0.00000000	-16.60000000
0.00000000	-16.80000000
0.00000000	-2.20000000
0.00000000	-2.40000000
0.00000000	-2.60000000
0.00000000	-2.80000000
0.00000000	-3.00000000
0.00000000	-3.20000000
0.00000000	-3.40000000
0.00000000	-3.60000000
0.00000000	-3.80000000
0.00000000	-4.00000000
0.00000000	-4.20000000
0.00000000	-4.40000000
0.00000000	-4.60000000
0.00000000	-4.80000000
0.00000000	-5.00000000
0.00000000	-5.20000000
0.00000000	-5.40000000
0.00000000	-5.60000000
0.00000000	-5.80000000
0.00000000	-6.00000000
0.00000000	-6.20000000
0.00000000	-6.40000000
0.00000000	-6.60000000
0.00000000	-6.80000000
0.00000000	-7.00000000
0.00000000	-7.20000000
0.00000000	-7.40000000
0.00000000	-7.60000000
0.00000000	-7.80000000
0.00000000	-8.00000000
0.00000000	-8.20000000
0.00000000	-8.40000000
0.00000000	-8.60000000
0.00000000	-8.80000000
0.00000000	-9.00000000
0.00000000	-9.20000000
0.00000000	-9.40000000
0.00000000	-9.60000000
0.00000000	-9.80000000
0.00000000	-10.00000000
0.00000000	-10.20000000
0.00000000	-10.40000000
0.00000000	-10.60000000
0.00000000	-10.80000000
0.00000000	-11.00000000
0.00000000	-11.20000000
0.00000000	-11.40000000
0.00000000	-11.60000000
0.00000000	-11.80000000
0.00000000	-0.20000000
0.00000000	-0.40000000
0.00000000	-0.60000000
0.00000000	-0.80000000
0.00000000	-1.00000000
0.00000000	-1.20000000
0.00000000	-1.40000000
0.00000000	-1.60000000
0.00000000	-1.80000000
0.16448018	-23.68333333
0.17320508	-21.10000000
0.19356313	-18.71260670
0.17484292	-16.49598511
0.16315437	-14.29835157
0.43274369	-26.54625564
0.21255171	-12.30171813
0.16163778	-10.51750638
0.18363972	-8.88886655
1.11883791	-31.35893857
0.17617795	-7.50000000
0.17320508	-6.10000000
0.13775506	-4.90429767
0.17633542	-19.89962336
0.19414070	-22.32377790
2.02178167	-39.86358001
0.17320508	-3.90000000
0.17320508	-13.30000000
0.17320508	-15.30000000
0.18245748	-17.50749737
3.07510965	-51.55939789
4.66756374	-71.38146457
20.92506664	-2.06342126
12.19811205	-1.54424572
9.29577340	-105.36352082
159.18268956	-15.65103516
0.16425370	-2.89409529
39.96526191	-4.15717588
0.22426509	-24.59209466
0.19219850	-2.07879004
6.85180749	-0.83373552
0.19857306	-9.69959795
0.17575922	-11.29609931
85.58838856	-9.20811781
19.63002892	-205.89510649
4.32441771	-0.64937374
58.03246823	-6.01750806
13.22057823	-146.04227077
232.38106196	-22.53086372
0.64028198	-28.49506297
2.44565374	-0.39101604
0.17320508	-1.50000000
0.17383656	-5.50779589
0.17177421	-6.70000000
0.17320508	-8.10000000
0.20247965	-15.92025224
0.17747271	-18.08160762
0.15880260	-19.30028281
0.17638537	-20.50000000
0.18569564	-21.69367715
0.19363829	-22.91766175
0.17595391	-0.91783607
173.19563205	-356.84705887
360.68124348	-174.87590675
1.23007385	-0.27390152
9.17396602	-1.07804101
15.63145113	-1.88862369
27.07811215	-2.72782991
288.25291903	-32.23291069
26.96422850	-260.72928018
109.33611364	-11.09427334
6.99535457	-86.31077264
3.79085587	-60.05761599
2.41855867	-44.75777045
1.24568195	-34.07643948
0.29170869	-25.22427262
0.16785442	-24.10321313
0.20903220	-2.47179503
0.16553549	-3.32398922
0.16720992	-4.29394418
0.18856123	-7.08898038
0.16250839	-8.46505297
0.17998427	-9.31862621
0.17320508	-10.10000000
0.20560210	-10.90632923
0.17531602	-11.71488432
0.19780786	-12.72178232
0.17258514	-13.71077942
0.18964021	-23.30295468
360.84888832	-276.39147508
0.16842966	-0.50143292
273.05320757	-356.49886705
0.58978539	-0.21502372
71.23865175	-353.05647996
355.75376345	-72.33679097
29.83722574	-331.62315322
5.75422450	-0.80738863
6.31552262	-1.61123281
5.44390938	-1.66050205
5.86982099	-2.36951072
5.06532205	-2.41947852
5.47785922	-3.10215857
4.70105890	-3.11143177
5.08281497	-3.78930774
5.87943414	-3.80626941
5.47273740	-4.49047025
6.30482483	-4.52953700
5.83373744	-5.32484887
6.76327962	-5.30520722
6.32829986	-6.13836248
7.24889647	-6.11289530
6.64345994	-7.06733166
7.72486273	-6.99451544
7.23077717	-7.90818323
8.29396067	-7.88537833
7.75546324	-8.84956980
8.88285865	-8.84258227
8.29615884	-9.83637727
9.51656667	-9.86391610
8.90111409	-10.97465444
10.20748776	-10.98594432
9.52785289	-12.22641959
10.97452308	-12.21337242
10.21085298	-13.52554588
11.82166440	-13.56064807
10.98227237	-15.01774453
12.78825214	-15.06037786
11.81712560	-16.74006184
13.86692701	-16.72794970
12.80232575	-18.52780292
15.32012416	-18.65368672
13.47400817	-20.80146265
16.75007390	-20.96088206
15.09039918	-23.38009667
18.35437628	-23.48929141
7.09858180	-9.81412276
16.58044832	-26.40458751
20.05487316	-26.27722787
5.79565601	-6.89489501
8.84076473	-13.46706505
4.64556759	-4.38623060
18.23644129	-29.66961618
22.35075723	-29.68772592
10.69540251	-18.35863682
20.19494869	-33.43345284
24.97873054	-33.52086062
12.47466321	-12.08267434
22.43991374	-37.91367081
27.85907049	-38.42176292
16.62350338	-16.44323119
22.11353191	-22.81048509
30.74646748	-33.05657291
34.18952416	-38.25702565
30.83654101	-44.32935212
38.20437225	-44.17848649
34.41333227	-50.86461241
42.56571237	-50.81840686
38.40478056	-58.79344997
47.80949509	-58.48822932
9.28766476	-7.95239288
43.01551592	-67.72211080
54.36874321	-67.31770806
48.66292479	-78.00461042
61.60646023	-79.43700448
68.49837815	-65.14807241
76.21198947	-78.78554754
68.86397686	-93.10216220
85.47162039	-92.50375469
76.49424379	-109.11557047
97.45151408	-107.60525248
85.99214243	-126.61438466
108.45104413	-125.59524016
97.25095817	-145.26690710
121.05336023	-145.32811601
132.48404193	-123.92361454
147.28414091	-144.05403596
134.21998554	-168.24579608
162.30207660	-167.78770958
13.37181707	-26.06071103
46.71769968	-43.03688412
92.79275844	-77.43106906
175.87640824	-141.39970529
192.25628161	-166.30244482
206.82245808	-137.69066687
7.67607147	-5.19547058
148.16342823	-193.56895625
15.45168333	-33.60166393
26.29094633	-51.33601951
185.58790567	-109.35074949
6.78769225	-3.72881230
115.01088700	-193.74588377
131.74913231	-221.02516247
165.07480471	-220.74917528
224.83063418	-165.33870785
240.30935644	-134.39489218
10.87212871	-9.76747157
4.30268340	-2.46098109
3.97990704	-3.09683391
3.63468353	-2.51463808
3.33250676	-3.05572330
3.02646239	-2.57514053
2.76002002	-3.03891760
2.48882087	-2.61747235
2.25290357	-3.04186561
2.49303169	-3.46070842
2.02248383	-3.45146942
2.23517403	-3.84833060
2.01210424	-2.64074006
1.79685461	-3.84347592
1.99814726	-4.21846215
1.60686970	-4.21152308
1.77910724	-4.56435323
2.18180079	-4.59407560
1.96094561	-4.95926165
2.38739085	-4.97771205
2.15652351	-5.34938580
2.61715202	-5.37047174
2.36270752	-5.77980022
2.83735817	-5.79212351
2.57634008	-6.19739437
2.10734883	-6.17984177
2.30348281	-6.60932552
2.78917824	-6.63557611
2.50030488	-7.05535582
3.00898201	-7.09633169
2.70292674	-7.49988539
2.21734395	-7.45633455
2.39792949	-7.90981808
2.88845268	-7.96104533
2.57634342	-8.36894727
3.08978595	-8.43719264
2.76251122	-8.86758098
3.30156679	-8.93541693
2.95520990	-9.35373985
2.44011162	-9.28307535
2.61486898	-9.76381718
3.12731376	-9.85448582
2.78030800	-10.26653499
3.31877170	-10.37216170
2.95402712	-10.75819951
3.50928332	-10.90544260
3.04616015	-11.31507910
3.72622056	-11.43228434
3.30361349	-11.91645548
2.72455940	-11.81284478
2.91677765	-12.32783834
3.47745758	-12.51162753
2.98783777	-12.90421126
3.65503387	-13.10001953
3.21881410	-13.55604285
3.85453179	-13.72225647
3.39179651	-14.21341540
4.05660937	-14.37864646
3.59770949	-14.85240573
4.27314296	-15.05919744
3.67681995	-15.56687250
4.49596147	-15.79233386
3.93536430	-16.34405265
2.92312977	-14.66332885
3.21843274	-16.17376151
3.40164425	-16.88625275
4.11521736	-17.09983166
3.55966271	-17.63151476
4.30435260	-17.86172695
3.75590952	-18.39758998
4.50590404	-18.65535921
3.78799581	-19.24663763
4.69813304	-19.49954378
4.02759320	-20.12727824
4.91501807	-20.38239044
4.21765345	-21.05752111
2.47154411	-10.64984060
2.62599343	-13.40260587
5.18806505	-21.37850120
4.41360741	-22.11032209
2.38817722	-12.17315721
2.75141447	-16.66905931
3.03025615	-18.22157088
2.13298168	-9.65708319
1.96682006	-9.23736552
3.23891998	-19.94582246
1.95310767	-7.85711152
5.46155137	-22.43550928
4.62034466	-23.23303866
1.85639546	-6.55666367
3.46038062	-21.82650532
1.67363768	-6.18004227
4.34173763	-13.25577887
5.79723839	-23.59660210
4.88902816	-24.41467766
1.69434979	-9.56153884
1.60883598	-3.48744295
1.54634415	-9.19494842
1.54762530	-4.91874020
5.09951785	-18.03849694
6.17587301	-24.87969554
4.89513112	-25.84645182
3.84502767	-10.42034313
6.53562684	-26.32698126
5.38762987	-27.42660121
7.05851351	-27.86228626
3.31996358	-6.65777232
3.55959612	-7.16625851
1.45305939	-6.49816288
2.21890205	-2.23551122
1.77924993	-2.26529122
3.67704729	-24.01678109
6.60977720	-22.61018749
2.70408109	-3.92449523
5.52764441	-29.21719292
1.28753999	-6.17538653
5.09545483	-15.20493768
1.95889545	-1.88557027
1.50840032	-1.92252875
